user_id,username,email,role,joined_at,karma_posts,karma_comments,num_posts,num_comments,communities_followed
U01604,hmccann715,hmccann715@yahoo.com,user,2024-05-18,2256,2716,185,497,"C120,C157,C179"
U01605,brucefrancisco64,brucefrancisco64@gmail.com,user,2024-09-21,307,2373,175,327,C075
U01606,luisjohns245,luisjohns245@gmail.com,user,2024-06-16,1711,2908,49,424,"C066,C151,C081,C182,C032,C102,C187,C057,C037"
U01607,frank45826,frank45826@yahoo.com,user,2024-03-14,4914,3725,134,238,"C140,C013"
U01608,brandon48622,brandon48622@hotmail.com,mod,2024-07-06,4860,748,161,347,"C127,C056,C035,C104"
U01609,palmerkatie660,palmerkatie660@gmail.com,user,2024-06-24,321,3331,8,370,"C022,C193"
U01610,georgegary627,georgegary627@yahoo.com,user,2025-01-20,2682,3189,24,236,"C105,C200,C142,C185,C135,C003,C048,C054,C007"
U01611,margaret44831,margaret44831@hotmail.com,user,2024-03-23,2740,3399,28,281,"C153,C135,C004"
U01612,cody95251,cody95251@gmail.com,user,2024-09-16,3868,4074,67,373,"C153,C031,C186,C107,C001"
U01613,taylorjuan904,taylorjuan904@yahoo.com,user,2024-06-14,3209,3013,156,405,"C035,C015,C020,C080,C155,C019"
U01614,kpeterson828,kpeterson828@gmail.com,user,2025-02-12,4710,2349,27,276,"C058,C060,C102,C136,C123"
U01615,ericwalker352,ericwalker352@gmail.com,user,2025-03-31,1141,3336,49,87,"C056,C156,C155"
U01616,butlersabrina518,butlersabrina518@gmail.com,user,2024-07-05,3696,2252,85,172,"C020,C024,C066,C010,C179,C191,C188"
U01617,sandramendoza302,sandramendoza302@yahoo.com,user,2025-02-20,3336,351,93,322,C200
U01618,don79812,don79812@hotmail.com,user,2025-01-17,3239,3511,111,494,C133
U01619,gerald40711,gerald40711@hotmail.com,user,2025-08-02,1055,3494,199,433,C011
U01620,walkermelissa967,walkermelissa967@gmail.com,user,2024-02-13,4261,1664,92,199,"C156,C023,C196,C007,C099,C040,C176"
U01621,kyleclark467,kyleclark467@gmail.com,user,2025-08-01,1743,818,44,393,"C066,C088,C092,C014"
U01622,yvazquez838,yvazquez838@gmail.com,user,2025-03-03,1502,3573,146,55,"C161,C125,C109,C196,C144,C165,C037,C160"
U01623,smithtodd216,smithtodd216@yahoo.com,admin,2025-10-07,2160,2378,191,493,C030
U01624,gonzalezantonio248,gonzalezantonio248@hotmail.com,user,2025-03-06,40,4323,114,399,"C088,C077,C061,C123"
U01625,harrisonrebekah884,harrisonrebekah884@gmail.com,user,2025-03-03,4330,1118,104,23,"C060,C166,C096,C158"
U01626,turneralex742,turneralex742@gmail.com,user,2024-03-20,3035,3698,176,355,C156
U01627,morajamie842,morajamie842@gmail.com,user,2024-10-13,4624,4758,181,33,"C074,C147,C047,C005,C183"
U01628,ellenjohnson464,ellenjohnson464@gmail.com,admin,2025-03-28,1356,3300,193,306,"C160,C161,C108,C197,C147,C097,C200,C169,C076,C142"
U01629,stacy55658,stacy55658@gmail.com,user,2025-04-11,3737,734,133,151,"C138,C094,C149"
U01630,williamjones394,williamjones394@hotmail.com,user,2025-03-17,2033,1203,84,289,"C076,C006"
U01631,ricejennifer791,ricejennifer791@yahoo.com,user,2024-08-28,4665,1592,44,455,"C028,C048,C200,C058"
U01632,rachelmedina302,rachelmedina302@hotmail.com,user,2025-08-25,3521,3311,144,286,C105
U01633,glasssamantha638,glasssamantha638@hotmail.com,user,2025-03-09,3874,1269,101,327,"C118,C196"
U01634,lrichardson428,lrichardson428@gmail.com,mod,2024-01-24,3620,1424,191,110,"C144,C186,C059,C134,C156"
U01635,gnunez226,gnunez226@gmail.com,user,2025-05-29,4934,2963,166,124,"C036,C169,C144,C194,C005,C073,C001,C089,C105"
U01636,tina63909,tina63909@hotmail.com,user,2024-04-20,4638,4997,111,174,C141
U01637,rickjuarez824,rickjuarez824@yahoo.com,user,2024-04-24,3327,4837,195,183,"C174,C038,C112,C170,C069,C024,C141,C098,C147"
U01638,owensapril388,owensapril388@yahoo.com,user,2025-05-04,596,1774,3,287,"C110,C026,C173,C176,C038,C197,C049,C136"
U01639,janet80322,janet80322@gmail.com,user,2025-08-05,984,2063,49,397,"C103,C139,C039,C062,C151"
U01640,tristan64816,tristan64816@yahoo.com,user,2025-10-22,4169,2227,160,460,C008
U01641,gloria73853,gloria73853@hotmail.com,mod,2025-01-06,1832,8,1,341,"C112,C154,C101,C100,C017,C015,C030,C196,C129"
U01642,broberts207,broberts207@gmail.com,user,2025-06-03,1583,2743,6,24,"C097,C136"
U01643,jacobsonleah58,jacobsonleah58@hotmail.com,user,2024-08-04,656,2400,161,310,"C189,C083"
U01644,harry7156,harry7156@yahoo.com,user,2025-08-23,1451,4274,50,446,"C114,C165,C106,C161,C037,C013,C187,C095,C057,C164"
U01645,rmills287,rmills287@gmail.com,user,2025-01-19,3609,3626,153,144,"C042,C015,C183,C115,C036,C186,C104"
U01646,thomasrichard782,thomasrichard782@hotmail.com,user,2025-06-05,1065,4884,35,176,C143
U01647,figueroapatricia818,figueroapatricia818@gmail.com,user,2025-01-17,3884,3149,12,82,"C180,C155,C018,C197,C200,C068,C006,C102,C135,C173"
U01648,coxjames547,coxjames547@gmail.com,user,2024-05-31,1625,1660,116,118,"C034,C081"
U01649,bmartinez367,bmartinez367@hotmail.com,user,2024-05-13,1659,2824,102,55,"C140,C021,C119,C003,C053,C043,C174,C027"
U01650,tramirez81,tramirez81@hotmail.com,user,2024-01-01,3111,922,56,384,"C061,C132,C172,C082,C034,C120,C127"
U01651,katelyn65560,katelyn65560@yahoo.com,user,2024-09-24,3080,993,48,111,"C020,C171,C140,C076,C079,C068,C152,C013"
U01652,garcher744,garcher744@yahoo.com,mod,2025-11-02,4741,2646,12,72,"C076,C131,C012,C025,C111,C071,C073"
U01653,katrinarodriguez55,katrinarodriguez55@yahoo.com,user,2024-06-08,2049,832,101,240,"C028,C037,C119,C190,C128,C171,C132,C044,C048"
U01654,ocrawford77,ocrawford77@gmail.com,user,2024-05-05,755,4026,150,274,"C027,C161,C050"
U01655,garciabrian268,garciabrian268@gmail.com,user,2024-11-22,1405,4690,139,174,"C188,C176,C156,C113,C060,C195,C110,C139"
U01656,lgregory249,lgregory249@yahoo.com,user,2025-10-20,4221,1451,139,348,"C105,C008,C087,C059,C147,C193"
U01657,eric99461,eric99461@gmail.com,mod,2024-01-18,4037,4821,139,368,"C104,C175,C031,C117,C123,C180,C016"
U01658,guerreroapril413,guerreroapril413@yahoo.com,user,2025-01-20,1932,3318,132,399,"C004,C094,C196"
U01659,qharris3,qharris3@yahoo.com,user,2024-04-21,691,1400,46,114,"C084,C173,C041,C023,C101,C174"
U01660,iwagner895,iwagner895@yahoo.com,user,2024-01-12,2744,4416,114,479,"C176,C068"
U01661,cisnerosanthony415,cisnerosanthony415@yahoo.com,user,2025-07-22,596,4283,166,394,"C019,C147,C036"
U01662,reyesleonard336,reyesleonard336@yahoo.com,user,2024-12-20,4867,323,142,302,"C198,C175,C069,C061,C111,C160,C156,C139,C074"
U01663,cstevens803,cstevens803@gmail.com,user,2024-01-13,1297,1039,9,435,"C009,C155,C178,C187,C059,C170"
U01664,nicole27862,nicole27862@yahoo.com,user,2025-07-12,4900,2054,129,496,"C166,C034,C077,C156,C087"
U01665,larryprice867,larryprice867@gmail.com,user,2025-02-01,4534,540,165,43,"C089,C116,C161,C140,C130"
U01666,rkeller469,rkeller469@hotmail.com,mod,2025-08-06,293,3615,23,182,"C061,C140,C103"
U01667,kalvarez459,kalvarez459@hotmail.com,user,2024-06-01,4417,1529,6,478,"C116,C071,C098,C200,C020,C158,C017,C185,C161,C170"
U01668,myerstroy997,myerstroy997@yahoo.com,user,2025-04-19,4359,4034,98,277,"C160,C148,C112"
U01669,katie45518,katie45518@gmail.com,user,2025-10-18,1260,1060,81,264,"C051,C127,C192,C010,C165,C137,C082,C175,C135,C001"
U01670,garzadavid409,garzadavid409@yahoo.com,user,2025-06-13,1945,3020,13,356,"C008,C170,C093,C194,C100"
U01671,lisa90391,lisa90391@hotmail.com,user,2024-09-14,3740,4662,9,15,"C043,C072"
U01672,oscar65922,oscar65922@yahoo.com,user,2025-08-27,2806,3068,68,128,"C135,C101,C118"
U01673,qbell608,qbell608@gmail.com,user,2024-04-19,2891,2409,47,326,"C163,C035,C175,C137"
U01674,jimmycollins758,jimmycollins758@gmail.com,user,2024-07-28,3206,1820,49,279,"C027,C088,C104,C043,C067,C021,C176,C175,C084,C048"
U01675,meltondanny546,meltondanny546@gmail.com,user,2025-07-15,3959,1457,87,199,"C148,C044,C104"
U01676,ryanbenjamin969,ryanbenjamin969@hotmail.com,user,2025-06-23,1820,2812,135,311,"C027,C058,C130,C028,C144,C182"
U01677,abradley401,abradley401@yahoo.com,user,2024-01-20,4011,4251,67,489,"C144,C084,C005,C157,C083,C194,C125"
U01678,dominguezbrianna792,dominguezbrianna792@yahoo.com,user,2025-10-02,2143,1836,1,99,"C161,C160,C031,C173,C132"
U01679,uhudson845,uhudson845@hotmail.com,user,2025-10-08,927,3942,153,247,"C013,C051,C134"
U01680,stokescraig854,stokescraig854@hotmail.com,user,2025-03-28,1933,2204,9,44,"C054,C101,C079,C023,C084,C076"
U01681,matthewshaw465,matthewshaw465@hotmail.com,user,2025-10-04,2685,1657,27,110,"C094,C159,C055"
U01682,garrett45838,garrett45838@yahoo.com,user,2025-07-19,4296,797,60,408,"C115,C082,C012,C005,C159,C069,C039"
U01683,tylerboone714,tylerboone714@gmail.com,user,2025-09-15,893,2322,197,405,"C010,C199"
U01684,karlwilliams363,karlwilliams363@hotmail.com,user,2024-10-24,4335,999,178,302,"C122,C144,C016,C155,C188,C034,C194,C123,C002"
U01685,nballard279,nballard279@hotmail.com,user,2024-07-01,4212,4315,142,438,"C103,C042,C036,C085,C143,C199"
U01686,robbinsbelinda439,robbinsbelinda439@hotmail.com,user,2024-09-09,4780,4148,106,405,"C138,C114,C072,C077,C043,C036,C127,C181"
U01687,joshua98346,joshua98346@yahoo.com,user,2025-07-29,2290,4434,161,173,"C109,C094,C082,C183,C158,C074,C046,C129,C033,C078"
U01688,yclark981,yclark981@gmail.com,user,2024-04-02,679,3507,85,13,"C002,C011,C040"
U01689,william46821,william46821@hotmail.com,user,2025-05-11,1880,4803,165,449,"C019,C061,C034,C165"
U01690,james64899,james64899@hotmail.com,user,2025-10-04,948,2670,81,35,"C002,C083,C088,C124"
U01691,jpowers35,jpowers35@gmail.com,user,2025-05-06,3487,4551,188,93,"C073,C078"
U01692,burtonzachary292,burtonzachary292@gmail.com,user,2025-02-11,3138,3160,150,317,"C037,C128,C177,C057,C109,C115,C164,C113"
U01693,vlewis737,vlewis737@yahoo.com,mod,2025-05-14,3385,1226,191,3,"C094,C132,C190"
U01694,sharon89721,sharon89721@yahoo.com,user,2024-10-13,2358,1713,17,269,"C045,C182,C140,C028"
U01695,boydmichael755,boydmichael755@gmail.com,user,2025-10-11,515,1034,51,310,"C166,C002,C161"
U01696,edwardjennings313,edwardjennings313@yahoo.com,user,2024-02-15,3089,66,23,266,"C107,C068,C126,C041"
U01697,ejenkins209,ejenkins209@hotmail.com,user,2024-12-25,2826,198,136,84,"C104,C133,C181,C023,C171,C117,C046,C047"
U01698,meghanadams922,meghanadams922@yahoo.com,user,2024-12-26,2628,2132,191,498,"C144,C161,C069,C124,C035,C098"
U01699,jonathanburke159,jonathanburke159@yahoo.com,user,2024-01-26,2665,1166,158,46,"C199,C172,C190,C117,C098,C169,C142,C062,C187"
U01700,daniellee105,daniellee105@gmail.com,user,2025-03-02,1488,3600,30,330,"C045,C017,C118,C176,C056,C051,C114,C184"
U01701,steven86746,steven86746@yahoo.com,user,2025-03-14,4772,1524,7,166,"C045,C040,C148"
U01702,harrisjoseph979,harrisjoseph979@gmail.com,user,2025-04-22,1753,3374,43,489,"C188,C110"
U01703,kristine48819,kristine48819@gmail.com,user,2025-10-25,4793,617,163,155,"C142,C141,C037,C061"
U01704,stuarttodd919,stuarttodd919@gmail.com,user,2025-05-22,2979,2003,147,438,"C053,C082,C143,C079,C069,C107,C032,C126,C186"
U01705,heathchristopher661,heathchristopher661@hotmail.com,user,2025-07-31,4039,1792,41,413,"C075,C064,C006,C147,C086,C067,C065"
U01706,michelle65592,michelle65592@hotmail.com,user,2025-08-24,4080,954,46,457,"C155,C150,C113,C001,C048,C147,C045,C018"
U01707,sandersmary166,sandersmary166@gmail.com,user,2024-07-10,4881,3838,194,269,"C185,C029,C055,C126,C182,C084,C036,C149"
U01708,danielnavarro975,danielnavarro975@gmail.com,user,2025-02-07,1990,1070,38,14,"C035,C094"
U01709,tyler13407,tyler13407@hotmail.com,user,2025-07-17,444,4489,48,88,C012
U01710,mejialawrence272,mejialawrence272@hotmail.com,user,2025-01-14,4969,3814,132,257,"C146,C113,C090,C176,C054,C178,C190,C185,C181"
U01711,vshaffer900,vshaffer900@gmail.com,user,2025-02-03,2927,1512,60,326,"C101,C016,C193,C197,C011,C052,C005,C072,C078"
U01712,grobinson242,grobinson242@gmail.com,mod,2025-05-16,671,4691,146,164,"C118,C018"
U01713,taragonzales356,taragonzales356@yahoo.com,user,2024-05-06,1720,4673,23,11,"C165,C148,C043"
U01714,henrynicholas798,henrynicholas798@gmail.com,mod,2025-03-31,2852,196,23,155,"C123,C071,C168,C189"
U01715,amy73524,amy73524@yahoo.com,user,2025-04-20,1608,40,147,212,"C022,C054,C176,C152,C128,C024,C156,C030"
U01716,michaelbaldwin149,michaelbaldwin149@yahoo.com,user,2025-05-06,1236,1243,29,106,"C031,C176,C180"
U01717,brewerrebecca984,brewerrebecca984@gmail.com,user,2024-12-28,1143,438,29,310,"C030,C029"
U01718,vazquezkristina392,vazquezkristina392@gmail.com,user,2024-04-10,1480,342,30,316,C115
U01719,angela45140,angela45140@hotmail.com,user,2025-05-28,4334,3585,63,101,"C192,C187,C055,C010,C076,C147,C050,C111,C098,C087"
U01720,nicholsjoel214,nicholsjoel214@yahoo.com,user,2025-05-27,1465,3730,166,448,"C199,C134,C027,C039,C196"
U01721,zsmith804,zsmith804@yahoo.com,user,2024-03-19,738,2330,5,404,"C175,C102,C161,C135,C036,C087,C003,C148,C171"
U01722,christopher34335,christopher34335@gmail.com,admin,2024-04-26,4885,2348,96,65,C152
U01723,ruthwelch199,ruthwelch199@hotmail.com,user,2024-10-11,2866,3117,16,414,C055
U01724,rmccormick733,rmccormick733@gmail.com,user,2025-04-08,2828,1050,199,355,"C128,C005,C199,C025,C059,C117,C031,C037,C071,C049"
U01725,aruiz435,aruiz435@yahoo.com,mod,2025-03-02,2675,4420,93,198,"C196,C034,C055,C007,C067"
U01726,gmcdowell965,gmcdowell965@gmail.com,user,2025-07-30,1279,210,36,246,C109
U01727,william56127,william56127@hotmail.com,user,2024-05-05,3926,1890,142,253,"C016,C043,C154,C159,C114"
U01728,shawn00737,shawn00737@hotmail.com,user,2024-03-07,3532,3491,151,11,"C059,C034,C033,C073,C136,C167,C028"
U01729,crystalgibbs351,crystalgibbs351@gmail.com,user,2025-11-02,1299,62,56,359,"C009,C064,C016,C032,C005"
U01730,moralescourtney631,moralescourtney631@yahoo.com,user,2024-11-10,4066,4623,196,327,"C095,C109,C079,C160,C017,C114,C152,C174"
U01731,rodriguezjohn798,rodriguezjohn798@hotmail.com,admin,2024-10-15,2335,3482,44,484,"C065,C123,C028,C036"
U01732,melaniejennings857,melaniejennings857@yahoo.com,user,2024-12-24,3556,22,28,22,"C016,C197,C031,C132,C032,C010,C054,C007,C189"
U01733,vmendoza812,vmendoza812@gmail.com,user,2024-06-27,822,3680,102,141,"C126,C042"
U01734,glenn95434,glenn95434@yahoo.com,user,2025-02-26,107,4234,24,415,"C115,C028,C038,C152,C008,C185"
U01735,christopherrichardson111,christopherrichardson111@yahoo.com,mod,2025-07-01,498,3796,21,100,"C011,C105,C116,C027,C064,C014,C119,C183,C059"
U01736,kduffy341,kduffy341@gmail.com,user,2024-02-07,2357,2958,135,488,"C126,C077,C052,C103,C045"
U01737,vaughansandra117,vaughansandra117@hotmail.com,user,2024-01-20,142,4629,111,93,"C137,C136,C174,C091,C115,C110"
U01738,rebeccamccann721,rebeccamccann721@gmail.com,user,2024-07-16,4064,243,52,61,"C002,C086,C051,C172,C199,C052,C156,C104,C041"
U01739,jacqueline20843,jacqueline20843@yahoo.com,user,2024-12-07,2082,3583,100,223,"C021,C091,C150"
U01740,jburke66,jburke66@gmail.com,user,2025-10-07,1132,3891,4,16,C069
U01741,george91413,george91413@gmail.com,user,2024-03-18,2544,2706,160,301,C194
U01742,dayala70,dayala70@hotmail.com,user,2024-02-09,3661,4821,124,341,"C032,C065,C010,C006,C192,C168,C068,C150"
U01743,twilson242,twilson242@gmail.com,user,2025-03-04,556,4611,193,358,"C147,C001,C081,C064,C171"
U01744,sophiali725,sophiali725@yahoo.com,user,2025-09-01,1410,346,65,312,"C129,C010,C151,C077,C166,C154,C128,C102,C156,C136"
U01745,julie62505,julie62505@yahoo.com,user,2025-05-18,533,1627,118,302,"C176,C031,C107,C098,C155,C143,C192,C075"
U01746,carolcarney105,carolcarney105@yahoo.com,user,2024-10-23,815,1216,55,248,"C013,C125,C123,C147,C069"
U01747,robertortiz255,robertortiz255@gmail.com,user,2024-05-15,2640,3579,46,107,"C172,C152,C153,C075,C150,C146,C030,C157,C115"
U01748,robertsjose827,robertsjose827@hotmail.com,user,2025-07-06,2163,1352,110,434,"C007,C055,C120"
U01749,xsolomon53,xsolomon53@hotmail.com,user,2025-09-28,4428,1405,27,45,"C015,C041,C170,C171,C169,C008,C162"
U01750,emiller823,emiller823@gmail.com,user,2024-07-20,778,4470,21,120,"C176,C180,C193,C158,C147,C132"
U01751,terri63610,terri63610@hotmail.com,user,2025-08-28,4789,3674,37,459,"C022,C114"
U01752,verickson986,verickson986@hotmail.com,user,2025-10-11,4403,4125,160,300,"C170,C131,C008,C019,C140"
U01753,charles80951,charles80951@gmail.com,user,2024-07-20,2491,4383,35,82,"C116,C092"
U01754,sarah75535,sarah75535@hotmail.com,user,2024-06-30,4678,3607,129,191,"C003,C139,C045,C016,C007,C067,C012,C108"
U01755,smithwilliam486,smithwilliam486@yahoo.com,user,2025-06-01,767,1473,48,194,"C022,C077,C153,C104,C024,C196,C166,C172,C041,C131"
U01756,tiffany52913,tiffany52913@hotmail.com,user,2025-09-26,4836,2215,42,307,"C144,C130,C039,C119,C186,C193,C101"
U01757,carpenterjorge593,carpenterjorge593@hotmail.com,mod,2025-06-04,3908,409,68,22,"C091,C059,C183,C031,C067,C023,C149,C109,C029,C110"
U01758,dconrad46,dconrad46@gmail.com,user,2025-03-04,2032,1450,124,145,"C143,C058,C086,C186,C097,C091,C028,C200,C118"
U01759,stewartalyssa595,stewartalyssa595@gmail.com,user,2025-09-17,3261,1488,74,327,C155
U01760,darryl02949,darryl02949@yahoo.com,user,2025-05-11,2318,4995,96,196,"C064,C185,C068,C157,C110,C007,C069,C116,C131"
U01761,julie64320,julie64320@yahoo.com,user,2024-12-10,95,1252,143,173,"C099,C037"
U01762,zachary62164,zachary62164@yahoo.com,admin,2024-10-03,4751,1991,161,208,"C139,C140,C033,C001,C129"
U01763,jgallagher991,jgallagher991@hotmail.com,user,2025-09-05,1818,2178,136,204,"C179,C129,C059,C158,C011,C112,C036,C067,C102"
U01764,jbrown492,jbrown492@gmail.com,user,2025-08-07,4318,3646,154,294,"C109,C006"
U01765,isaacharrison639,isaacharrison639@gmail.com,user,2024-03-10,2456,605,54,424,"C151,C194"
U01766,fgraham743,fgraham743@gmail.com,user,2025-05-28,4912,1337,52,365,"C028,C060,C055,C122,C185,C105,C001"
U01767,tkelly350,tkelly350@hotmail.com,user,2024-07-12,358,2084,82,284,"C025,C103,C086,C200,C180,C006,C043,C093,C072"
U01768,hellis769,hellis769@hotmail.com,user,2024-04-22,2147,1020,157,49,"C082,C167,C009,C050,C179,C075,C071"
U01769,daviddavis29,daviddavis29@yahoo.com,user,2024-11-19,3293,517,120,386,"C192,C017,C198,C133,C033,C180,C067,C153"
U01770,marybrady552,marybrady552@yahoo.com,user,2025-02-28,342,4478,138,489,C103
U01771,brandybonilla473,brandybonilla473@hotmail.com,user,2024-04-22,793,2224,20,226,"C106,C133,C027,C058,C084"
U01772,robertjones638,robertjones638@yahoo.com,user,2024-11-02,3084,2171,139,216,"C170,C138,C159,C064,C179,C149,C102,C141,C113,C080"
U01773,clayanthony953,clayanthony953@hotmail.com,user,2025-03-16,2558,739,83,174,"C067,C081,C169,C013,C029,C032,C158,C035,C185,C154"
U01774,longbrittany696,longbrittany696@gmail.com,user,2025-10-18,3913,2959,63,356,"C178,C012,C090,C030,C019,C122,C021"
U01775,eric17433,eric17433@hotmail.com,user,2024-02-18,1860,4882,137,385,"C102,C054,C108,C081,C064,C106,C182,C166,C033"
U01776,rgibson103,rgibson103@hotmail.com,user,2024-07-20,2684,3050,153,28,"C125,C002,C013,C007,C153,C168,C167"
U01777,riverabradley587,riverabradley587@hotmail.com,user,2024-04-15,2447,4344,148,128,"C013,C076,C097"
U01778,unguyen385,unguyen385@hotmail.com,user,2024-07-31,4560,3562,110,254,"C013,C084,C112,C068,C042,C004,C080"
U01779,jasonwilliams323,jasonwilliams323@hotmail.com,user,2024-10-09,4014,3629,87,275,C147
U01780,marcus01462,marcus01462@hotmail.com,user,2024-08-27,2612,1808,49,400,"C156,C008,C109,C034,C063,C095,C067,C104,C098"
U01781,qdavis803,qdavis803@gmail.com,user,2025-05-07,1509,3430,86,358,"C014,C028,C102,C162,C086"
U01782,tammyglenn619,tammyglenn619@gmail.com,user,2024-06-26,439,75,177,477,"C042,C048,C031,C045,C039,C076,C047"
U01783,phelpsfrank987,phelpsfrank987@yahoo.com,user,2024-12-17,3507,3918,177,336,"C080,C103,C035,C196,C081,C157,C018,C100"
U01784,deborah2129,deborah2129@yahoo.com,user,2024-05-17,2301,818,23,190,"C065,C137,C133,C164,C100,C016,C002,C195,C138"
U01785,vowen16,vowen16@yahoo.com,user,2025-04-02,4229,3244,123,364,"C144,C033,C051,C021,C045,C148,C153,C092"
U01786,michaeldavis455,michaeldavis455@yahoo.com,mod,2024-01-11,2238,3654,34,367,"C068,C043,C164,C109,C020,C038,C187"
U01787,tracymcclure114,tracymcclure114@yahoo.com,user,2024-02-11,1670,4331,64,117,"C088,C059,C111,C089,C179,C151,C187,C099"
U01788,anna61888,anna61888@yahoo.com,user,2024-02-07,3778,4539,89,498,"C095,C068,C132"
U01789,christina66180,christina66180@gmail.com,user,2024-04-05,4566,1905,128,166,"C093,C193,C069,C013,C009"
U01790,palmerteresa693,palmerteresa693@hotmail.com,mod,2024-07-16,2502,3009,73,333,"C087,C190,C038,C051,C020,C029,C036,C050"
U01791,deborahreeves158,deborahreeves158@yahoo.com,mod,2024-12-13,2338,4401,157,391,"C175,C159,C188,C022,C116,C113,C199,C102"
U01792,robertssamuel783,robertssamuel783@yahoo.com,user,2025-05-31,2404,1362,125,86,C050
U01793,edgar24889,edgar24889@gmail.com,user,2025-02-22,3108,1390,18,459,"C091,C183,C004,C168,C139,C016,C018,C156"
U01794,dphillips803,dphillips803@hotmail.com,user,2024-07-10,341,2088,84,365,"C009,C099,C156,C059"
U01795,lowerywilliam333,lowerywilliam333@hotmail.com,user,2025-01-25,1186,2185,159,457,"C085,C059,C079,C004"
U01796,dgutierrez37,dgutierrez37@hotmail.com,user,2025-11-01,850,4216,17,366,"C113,C122,C130,C074,C132,C018,C109"
U01797,michael91354,michael91354@hotmail.com,admin,2024-08-04,2081,2083,171,489,"C067,C068,C110,C014,C137,C054"
